especie,fecha,apertura,maximo,minimo,cierre,volumen
INFLACION,2017-11-30,1.38,1.38,1.38,1.38,0
INFLACION,2017-12-31,3.14,3.14,3.14,3.14,0
INFLACION,2018-01-31,1.76,1.76,1.76,1.76,0
INFLACION,2018-02-28,2.42,2.42,2.42,2.42,0
INFLACION,2018-03-31,2.34,2.34,2.34,2.34,0
INFLACION,2018-04-30,2.74,2.74,2.74,2.74,0
INFLACION,2018-05-31,2.08,2.08,2.08,2.08,0
INFLACION,2018-06-30,3.74,3.74,3.74,3.74,0
INFLACION,2018-07-31,3.10,3.10,3.10,3.10,0
INFLACION,2018-08-31,3.89,3.89,3.89,3.89,0
INFLACION,2018-09-30,6.53,6.53,6.53,6.53,0
INFLACION,2018-10-31,5.39,5.39,5.39,5.39,0
INFLACION,2018-11-30,3.15,3.15,3.15,3.15,0
INFLACION,2018-12-31,2.57,2.57,2.57,2.57,0
INFLACION,2019-01-31,2.91,2.91,2.91,2.91,0
INFLACION,2019-02-28,3.77,3.77,3.77,3.77,0
INFLACION,2019-03-31,4.68,4.68,4.68,4.68,0
INFLACION,2019-04-30,3.44,3.44,3.44,3.44,0
INFLACION,2019-05-31,3.06,3.06,3.06,3.06,0
INFLACION,2019-06-30,2.72,2.72,2.72,2.72,0
INFLACION,2019-07-31,2.20,2.20,2.20,2.20,0
INFLACION,2019-08-31,3.95,3.95,3.95,3.95,0
INFLACION,2019-09-30,5.89,5.89,5.89,5.89,0
INFLACION,2019-10-31,3.29,3.29,3.29,3.29,0
INFLACION,2019-11-30,4.25,4.25,4.25,4.25,0
INFLACION,2019-12-31,3.74,3.74,3.74,3.74,0
INFLACION,2020-01-31,2.25,2.25,2.25,2.25,0
INFLACION,2020-02-29,2.01,2.01,2.01,2.01,0
INFLACION,2020-03-31,3.34,3.34,3.34,3.34,0
INFLACION,2020-04-30,1.50,1.50,1.50,1.50,0
INFLACION,2020-05-31,1.54,1.54,1.54,1.54,0
INFLACION,2020-06-30,2.24,2.24,2.24,2.24,0
INFLACION,2020-07-31,1.93,1.93,1.93,1.93,0
INFLACION,2020-08-31,2.70,2.70,2.70,2.70,0
INFLACION,2020-09-30,2.84,2.84,2.84,2.84,0
INFLACION,2020-10-31,3.76,3.76,3.76,3.76,0
INFLACION,2020-11-30,3.16,3.16,3.16,3.16,0
INFLACION,2020-12-31,4.01,4.01,4.01,4.01,0
INFLACION,2021-01-31,4.04,4.04,4.04,4.04,0
INFLACION,2021-02-28,3.57,3.57,3.57,3.57,0
INFLACION,2021-03-31,4.81,4.81,4.81,4.81,0
INFLACION,2021-04-30,4.08,4.08,4.08,4.08,0
INFLACION,2021-05-31,3.32,3.32,3.32,3.32,0
INFLACION,2021-06-30,3.17,3.17,3.17,3.17,0
INFLACION,2021-07-31,3.00,3.00,3.00,3.00,0
INFLACION,2021-08-31,2.47,2.47,2.47,2.47,0
INFLACION,2021-09-30,3.55,3.55,3.55,3.55,0
INFLACION,2021-10-31,3.52,3.52,3.52,3.52,0
INFLACION,2021-11-30,2.53,2.53,2.53,2.53,0
INFLACION,2021-12-31,3.84,3.84,3.84,3.84,0
INFLACION,2022-01-31,3.88,3.88,3.88,3.88,0
INFLACION,2022-02-28,4.69,4.69,4.69,4.69,0
INFLACION,2022-03-31,6.73,6.73,6.73,6.73,0
INFLACION,2022-04-30,6.05,6.05,6.05,6.05,0
INFLACION,2022-05-31,5.05,5.05,5.05,5.05,0
INFLACION,2022-06-30,5.30,5.30,5.30,5.30,0
INFLACION,2022-07-31,7.41,7.41,7.41,7.41,0
INFLACION,2022-08-31,6.97,6.97,6.97,6.97,0
INFLACION,2022-09-30,6.17,6.17,6.17,6.17,0
INFLACION,2022-10-31,6.35,6.35,6.35,6.35,0
INFLACION,2022-11-30,4.92,4.92,4.92,4.92,0
INFLACION,2022-12-31,5.12,5.12,5.12,5.12,0
INFLACION,2023-01-31,6.03,6.03,6.03,6.03,0
INFLACION,2023-02-28,6.63,6.63,6.63,6.63,0
INFLACION,2023-03-31,7.68,7.68,7.68,7.68,0
INFLACION,2023-04-30,8.40,8.40,8.40,8.40,0
INFLACION,2023-05-31,7.77,7.77,7.77,7.77,0
INFLACION,2023-06-30,5.95,5.95,5.95,5.95,0
INFLACION,2023-07-31,6.34,6.34,6.34,6.34,0
INFLACION,2023-08-31,12.44,12.44,12.44,12.44,0
INFLACION,2023-09-30,12.75,12.75,12.75,12.75,0
INFLACION,2023-10-31,8.30,8.30,8.30,8.30,0
INFLACION,2023-11-30,12.81,12.81,12.81,12.81,0
INFLACION,2023-12-31,25.47,25.47,25.47,25.47,0
INFLACION,2024-01-31,20.61,20.61,20.61,20.61,0
INFLACION,2024-02-29,13.24,13.24,13.24,13.24,0
INFLACION,2024-03-31,11.01,11.01,11.01,11.01,0
INFLACION,2024-04-30,8.83,8.83,8.83,8.83,0
INFLACION,2024-05-31,4.18,4.18,4.18,4.18,0
INFLACION,2024-06-30,4.58,4.58,4.58,4.58,0
INFLACION,2024-07-31,4.03,4.03,4.03,4.03,0
INFLACION,2024-08-31,4.17,4.17,4.17,4.17,0
INFLACION,2024-09-30,3.47,3.47,3.47,3.47,0
